epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202020,2020-05-12,40,RJ,Barra do Piraí,3300308,city,41,40.68914,1,5,2,0.122,100764,False,False
202020,2020-05-12,69,RJ,Barra Mansa,3300407,city,82,44.36437,0,1,0,0.0122,184833,False,False
202020,2020-05-12,48,RJ,Belford Roxo,3300456,city,324,63.14337,16,39,3,0.1204,513118,False,False
202020,2020-05-12,36,RJ,Bom Jardim,3300506,city,10,36.21089,0,2,0,0.2,27616,False,False
202020,2020-05-12,33,RJ,Bom Jesus do Itabapoana,3300605,city,26,69.88684,0,1,0,0.0385,37203,False,False
202020,2020-05-12,36,RJ,Cabo Frio,3300704,city,125,54.25865,7,5,0,0.04,230378,False,False
202020,2020-05-12,33,RJ,Cachoeiras de Macacu,3300803,city,33,55.64643,8,3,0,0.0909,59303,False,False
202020,2020-05-12,50,RJ,Campos dos Goytacazes,3301009,city,162,31.69212,2,4,0,0.0247,511168,False,False
202020,2020-05-12,34,RJ,Cantagalo,3301108,city,2,9.9167,0,0,0,0.0,20168,False,False
202020,2020-05-12,28,RJ,Carapebus,3300936,city,6,36.17509,0,0,0,0.0,16586,False,False
202020,2020-05-12,5,RJ,Cardoso Moreira,3301157,city,1,7.7997,0,0,0,0.0,12821,False,False
202020,2020-05-12,11,RJ,Carmo,3301207,city,4,21.01944,0,0,0,0.0,19030,False,False
202020,2020-05-12,36,RJ,Casimiro de Abreu,3301306,city,30,66.60598,0,2,0,0.0667,45041,False,False
202020,2020-05-12,21,RJ,Conceição de Macabu,3301405,city,4,17.09548,0,0,0,0.0,23398,False,False
202020,2020-05-12,17,RJ,Cordeiro,3301504,city,4,18.148,0,0,0,0.0,22041,False,False
202020,2020-05-12,50,RJ,Duque de Caxias,3301702,city,855,92.47002,59,125,20,0.1462,924624,False,False
202020,2020-05-12,8,RJ,Engenheiro Paulo de Frontin,3301801,city,3,21.32045,0,0,0,0.0,14071,False,False
202020,2020-05-12,56,RJ,Guapimirim,3301850,city,23,37.46661,5,4,0,0.1739,61388,False,False
202020,2020-05-12,40,RJ,Iguaba Grande,3301876,city,35,121.37185,0,6,1,0.1714,28837,False,False
202020,2020-05-12,53,RJ,Importados/Indefinidos,,city,8,,4,0,0,0.0,,False,False
202020,2020-05-12,47,RJ,Itaboraí,3301900,city,327,134.82145,21,27,3,0.0826,242543,False,False
202020,2020-05-12,41,RJ,Itaguaí,3302007,city,81,60.08055,4,11,0,0.1358,134819,False,False
202020,2020-05-12,16,RJ,Italva,3302056,city,3,19.60912,0,0,0,0.0,15299,False,False
202020,2020-05-12,12,RJ,Itaocara,3302106,city,10,43.06261,0,2,0,0.2,23222,False,False
202020,2020-05-12,38,RJ,Itaperuna,3302205,city,16,15.41426,0,0,0,0.0,103800,False,False
202020,2020-05-12,33,RJ,Itatiaia,3302254,city,11,34.30639,1,0,0,0.0,32064,False,False
202020,2020-05-12,36,RJ,Japeri,3302270,city,66,62.53079,6,3,1,0.0455,105548,False,False
202020,2020-05-12,2,RJ,Laje do Muriaé,3302304,city,1,13.65001,0,0,0,0.0,7326,False,False
202020,2020-05-12,43,RJ,Macaé,3302403,city,110,42.06485,3,14,0,0.1273,261501,False,False
202020,2020-05-12,20,RJ,Macuco,3302452,city,2,35.5682,0,0,0,0.0,5623,False,False
202020,2020-05-12,41,RJ,Magé,3302502,city,225,91.30271,6,13,1,0.0578,246433,False,False
202020,2020-05-12,46,RJ,Mangaratiba,3302601,city,24,53.07386,3,2,0,0.0833,45220,False,False
202020,2020-05-12,45,RJ,Maricá,3302700,city,138,83.88854,5,13,0,0.0942,164504,False,False
202020,2020-05-12,28,RJ,Mendes,3302809,city,12,64.35006,-1,1,0,0.0833,18648,False,False
202020,2020-05-12,41,RJ,Mesquita,3302858,city,295,167.0735,13,25,2,0.0847,176569,False,False
202020,2020-05-12,55,RJ,Miguel Pereira,3302908,city,11,43.00066,0,1,0,0.0909,25581,False,False
202020,2020-05-12,13,RJ,Miracema,3303005,city,5,18.41349,-1,0,0,0.0,27154,False,False
202020,2020-05-12,5,RJ,Natividade,3303104,city,2,13.0625,0,0,0,0.0,15311,False,False
202020,2020-05-12,40,RJ,Nilópolis,3303203,city,171,105.10594,9,13,0,0.076,162693,False,False
202020,2020-05-12,62,RJ,Niterói,3303302,city,779,151.16909,0,45,0,0.0578,515317,False,False
202020,2020-05-12,39,RJ,Nova Friburgo,3303401,city,94,49.17398,2,8,0,0.0851,191158,False,False
202020,2020-05-12,46,RJ,Nova Iguaçu,3303500,city,696,84.53763,28,72,4,0.1034,823302,False,False
202020,2020-05-12,33,RJ,Paracambi,3303609,city,63,119.58317,16,3,0,0.0476,52683,False,False
202020,2020-05-12,39,RJ,Paraíba do Sul,3303708,city,19,42.67937,2,1,0,0.0526,44518,False,False
202020,2020-05-12,34,RJ,Paraty,3303807,city,55,125.91575,3,2,0,0.0364,43680,False,False
202020,2020-05-12,34,RJ,Paty do Alferes,3303856,city,6,21.5378,0,0,0,0.0,27858,False,False
202020,2020-05-12,53,RJ,Petrópolis,3303906,city,181,59.01956,4,18,2,0.0994,306678,False,False
202020,2020-05-12,25,RJ,Pinheiral,3303955,city,20,78.85192,0,0,0,0.0,25364,False,False
202020,2020-05-12,31,RJ,Piraí,3304003,city,12,40.61601,0,0,0,0.0,29545,False,False
202020,2020-05-12,40,RJ,Porciúncula,3304102,city,4,21.09705,1,0,0,0.0,18960,False,False
202020,2020-05-12,36,RJ,Porto Real,3304110,city,5,25.03254,0,0,0,0.0,19974,False,False
202020,2020-05-12,36,RJ,Quatis,3304128,city,4,27.71043,0,0,0,0.0,14435,False,False
202020,2020-05-12,44,RJ,Queimados,3304144,city,119,78.6335,6,5,0,0.042,151335,False,False
202020,2020-05-12,28,RJ,Quissamã,3304151,city,10,39.79941,0,0,0,0.0,25126,False,False
202020,2020-05-12,49,RJ,Resende,3304201,city,70,52.90525,1,4,0,0.0571,132312,False,False
202020,2020-05-12,44,RJ,Rio Bonito,3304300,city,39,64.38512,1,4,0,0.1026,60573,False,False
202020,2020-05-12,35,RJ,Rio das Flores,3304508,city,5,53.51027,-1,0,0,0.0,9344,False,False
202020,2020-05-12,45,RJ,Rio das Ostras,3304524,city,71,45.74949,0,8,0,0.1127,155193,False,False
202020,2020-05-12,68,RJ,Rio de Janeiro,3304557,city,10816,160.28892,197,1279,107,0.1183,6747815,False,False
202020,2020-05-12,17,RJ,Santa Maria Madalena,3304607,city,3,28.86836,0,0,0,0.0,10392,False,False
202020,2020-05-12,23,RJ,Santo Antônio de Pádua,3304706,city,8,18.78199,0,1,0,0.125,42594,False,False
202020,2020-05-12,31,RJ,São Fidélis,3304805,city,31,80.08267,0,0,0,0.0,38710,False,False
202020,2020-05-12,33,RJ,São Francisco de Itabapoana,3304755,city,13,30.79839,0,1,0,0.0769,42210,False,False
202020,2020-05-12,51,RJ,São Gonçalo,3304904,city,572,52.39357,33,50,3,0.0874,1091737,False,False
202020,2020-05-12,38,RJ,São João da Barra,3305000,city,20,54.91036,0,1,0,0.05,36423,False,False
202020,2020-05-12,44,RJ,São João de Meriti,3305109,city,412,87.12091,19,38,2,0.0922,472906,False,False
202020,2020-05-12,17,RJ,São José de Ubá,3305133,city,7,97.14127,0,0,0,0.0,7206,False,False
202020,2020-05-12,16,RJ,São José do Vale do Rio Preto,3305158,city,6,27.37726,0,0,0,0.0,21916,False,False
202020,2020-05-12,43,RJ,São Pedro da Aldeia,3305208,city,45,42.43321,3,4,0,0.0889,106049,False,False
202020,2020-05-12,19,RJ,São Sebastião do Alto,3305307,city,2,21.30606,0,0,0,0.0,9387,False,False
202020,2020-05-12,36,RJ,Sapucaia,3305406,city,23,126.0343,0,2,0,0.087,18249,False,False
202020,2020-05-12,31,RJ,Saquarema,3305505,city,61,67.34155,3,5,1,0.082,90583,False,False
202020,2020-05-12,45,RJ,Seropédica,3305554,city,26,31.29062,3,2,0,0.0769,83092,False,False
202020,2020-05-12,28,RJ,Silva Jardim,3305604,city,16,73.48213,1,3,0,0.1875,21774,False,False
202020,2020-05-12,34,RJ,Sumidouro,3305703,city,3,19.14853,1,0,0,0.0,15667,False,False
202020,2020-05-12,38,RJ,Tanguá,3305752,city,30,86.68015,3,6,0,0.2,34610,False,False
202020,2020-05-12,44,RJ,Teresópolis,3305802,city,104,56.44811,5,10,2,0.0962,184240,False,False
202020,2020-05-12,38,RJ,Trajano de Moraes,3305901,city,0,,0,0,0,0.0,10640,False,False
202020,2020-05-12,40,RJ,Três Rios,3306008,city,42,51.13097,12,1,0,0.0238,82142,False,False
202020,2020-05-12,49,RJ,Valença,3306107,city,29,37.72652,5,2,1,0.069,76869,False,False
202020,2020-05-12,20,RJ,Vassouras,3306206,city,9,24.26988,0,1,0,0.1111,37083,False,False
202020,2020-05-12,50,RJ,Volta Redonda,3306305,city,420,153.29139,14,16,0,0.0381,273988,False,False
202020,2020-05-12,69,RJ,,33,state,18486,106.44823,547,1928,158,0.1043,17366189,False,False
202020,2020-05-11,43,RJ,Angra dos Reis,3300100,city,127,61.33962,7,7,0,0.0551,207044,False,False
202020,2020-05-11,19,RJ,Aperibé,3300159,city,6,50.41593,0,0,0,0.0,11901,False,False
202020,2020-05-11,39,RJ,Araruama,3300209,city,53,39.46594,10,2,0,0.0377,134293,False,False
202020,2020-05-11,27,RJ,Areal,3300225,city,7,55.25298,1,0,0,0.0,12669,False,False
202020,2020-05-11,28,RJ,Armação dos Búzios,3300233,city,22,63.81066,2,0,0,0.0,34477,False,False
202020,2020-05-11,41,RJ,Arraial do Cabo,3300258,city,19,62.10571,5,2,0,0.1053,30593,False,False
202020,2020-05-11,39,RJ,Barra do Piraí,3300308,city,40,39.69672,2,3,0,0.075,100764,False,False
202020,2020-05-11,68,RJ,Barra Mansa,3300407,city,82,44.36437,9,1,0,0.0122,184833,False,False
202020,2020-05-11,47,RJ,Belford Roxo,3300456,city,308,60.02518,26,36,4,0.1169,513118,False,False
202020,2020-05-11,35,RJ,Bom Jardim,3300506,city,10,36.21089,1,2,0,0.2,27616,False,False
202020,2020-05-11,32,RJ,Bom Jesus do Itabapoana,3300605,city,26,69.88684,8,1,0,0.0385,37203,False,False
202020,2020-05-11,35,RJ,Cabo Frio,3300704,city,118,51.22017,15,5,0,0.0424,230378,False,False
202020,2020-05-11,32,RJ,Cachoeiras de Macacu,3300803,city,25,42.15638,3,3,0,0.12,59303,False,False
202020,2020-05-11,49,RJ,Campos dos Goytacazes,3301009,city,160,31.30086,2,4,0,0.025,511168,False,False
202020,2020-05-11,33,RJ,Cantagalo,3301108,city,2,9.9167,0,0,0,0.0,20168,False,False
202020,2020-05-11,27,RJ,Carapebus,3300936,city,6,36.17509,0,0,0,0.0,16586,False,False
202020,2020-05-11,4,RJ,Cardoso Moreira,3301157,city,1,7.7997,0,0,0,0.0,12821,False,False
202020,2020-05-11,10,RJ,Carmo,3301207,city,4,21.01944,0,0,0,0.0,19030,False,False
202020,2020-05-11,35,RJ,Casimiro de Abreu,3301306,city,30,66.60598,0,2,0,0.0667,45041,False,False
202020,2020-05-11,20,RJ,Conceição de Macabu,3301405,city,4,17.09548,0,0,0,0.0,23398,False,False
202020,2020-05-11,16,RJ,Cordeiro,3301504,city,4,18.148,0,0,0,0.0,22041,False,False
202020,2020-05-11,49,RJ,Duque de Caxias,3301702,city,796,86.08905,94,105,0,0.1319,924624,False,False
202020,2020-05-11,7,RJ,Engenheiro Paulo de Frontin,3301801,city,3,21.32045,0,0,0,0.0,14071,False,False
202020,2020-05-11,55,RJ,Guapimirim,3301850,city,18,29.32169,2,4,0,0.2222,61388,False,False
202020,2020-05-11,39,RJ,Iguaba Grande,3301876,city,35,121.37185,8,5,1,0.1429,28837,False,False
202020,2020-05-11,52,RJ,Importados/Indefinidos,,city,4,,0,0,0,0.0,,False,False
202020,2020-05-11,46,RJ,Itaboraí,3301900,city,306,126.1632,26,24,1,0.0784,242543,False,False
202020,2020-05-11,40,RJ,Itaguaí,3302007,city,77,57.11361,10,11,0,0.1429,134819,False,False
202020,2020-05-11,15,RJ,Italva,3302056,city,3,19.60912,0,0,0,0.0,15299,False,False
202020,2020-05-11,11,RJ,Itaocara,3302106,city,10,43.06261,2,2,0,0.2,23222,False,False
202020,2020-05-11,37,RJ,Itaperuna,3302205,city,16,15.41426,1,0,0,0.0,103800,False,False
202020,2020-05-11,32,RJ,Itatiaia,3302254,city,10,31.18762,1,0,0,0.0,32064,False,False
202020,2020-05-11,35,RJ,Japeri,3302270,city,60,56.84617,13,2,0,0.0333,105548,False,False
202020,2020-05-11,1,RJ,Laje do Muriaé,3302304,city,1,13.65001,1,0,0,0.0,7326,False,False
202020,2020-05-11,42,RJ,Macaé,3302403,city,107,40.91763,1,14,0,0.1308,261501,False,False
202020,2020-05-11,19,RJ,Macuco,3302452,city,2,35.5682,1,0,0,0.0,5623,False,False
202020,2020-05-11,40,RJ,Magé,3302502,city,219,88.86797,25,12,0,0.0548,246433,False,False
202020,2020-05-11,45,RJ,Mangaratiba,3302601,city,21,46.43963,2,2,0,0.0952,45220,False,False
202020,2020-05-11,44,RJ,Maricá,3302700,city,133,80.8491,23,13,0,0.0977,164504,False,False
202020,2020-05-11,27,RJ,Mendes,3302809,city,13,69.71257,2,1,0,0.0769,18648,False,False
202020,2020-05-11,40,RJ,Mesquita,3302858,city,282,159.71093,64,23,0,0.0816,176569,False,False
202020,2020-05-11,54,RJ,Miguel Pereira,3302908,city,11,43.00066,1,1,0,0.0909,25581,False,False
202020,2020-05-11,12,RJ,Miracema,3303005,city,6,22.09619,0,0,0,0.0,27154,False,False
202020,2020-05-11,4,RJ,Natividade,3303104,city,2,13.0625,0,0,0,0.0,15311,False,False
202020,2020-05-11,39,RJ,Nilópolis,3303203,city,162,99.57404,24,13,0,0.0802,162693,False,False
202020,2020-05-11,61,RJ,Niterói,3303302,city,779,151.16909,23,45,2,0.0578,515317,False,False
202020,2020-05-11,38,RJ,Nova Friburgo,3303401,city,92,48.12773,5,8,0,0.087,191158,False,False
202020,2020-05-11,45,RJ,Nova Iguaçu,3303500,city,668,81.13669,77,68,2,0.1018,823302,False,False
202020,2020-05-11,32,RJ,Paracambi,3303609,city,47,89.21284,6,3,0,0.0638,52683,False,False
202020,2020-05-11,38,RJ,Paraíba do Sul,3303708,city,17,38.1868,2,1,0,0.0588,44518,False,False
202020,2020-05-11,33,RJ,Paraty,3303807,city,52,119.04762,0,2,0,0.0385,43680,False,False
202020,2020-05-11,33,RJ,Paty do Alferes,3303856,city,6,21.5378,1,0,0,0.0,27858,False,False
202020,2020-05-11,52,RJ,Petrópolis,3303906,city,177,57.71526,25,16,0,0.0904,306678,False,False
202020,2020-05-11,24,RJ,Pinheiral,3303955,city,20,78.85192,0,0,0,0.0,25364,False,False
202020,2020-05-11,30,RJ,Piraí,3304003,city,12,40.61601,0,0,0,0.0,29545,False,False
202020,2020-05-11,39,RJ,Porciúncula,3304102,city,3,15.82278,0,0,0,0.0,18960,False,False
202020,2020-05-11,35,RJ,Porto Real,3304110,city,5,25.03254,1,0,0,0.0,19974,False,False
202020,2020-05-11,35,RJ,Quatis,3304128,city,4,27.71043,0,0,0,0.0,14435,False,False
202020,2020-05-11,43,RJ,Queimados,3304144,city,113,74.66878,9,5,0,0.0442,151335,False,False
202020,2020-05-11,27,RJ,Quissamã,3304151,city,10,39.79941,3,0,0,0.0,25126,False,False
202020,2020-05-11,48,RJ,Resende,3304201,city,69,52.14946,3,4,0,0.058,132312,False,False
202020,2020-05-11,43,RJ,Rio Bonito,3304300,city,38,62.73422,3,4,0,0.1053,60573,False,False
202020,2020-05-11,34,RJ,Rio das Flores,3304508,city,6,64.21233,1,0,0,0.0,9344,False,False
202020,2020-05-11,44,RJ,Rio das Ostras,3304524,city,71,45.74949,3,8,0,0.1127,155193,False,False
202020,2020-05-11,67,RJ,Rio de Janeiro,3304557,city,10619,157.36946,99,1172,46,0.1104,6747815,False,False
202020,2020-05-11,16,RJ,Santa Maria Madalena,3304607,city,3,28.86836,0,0,0,0.0,10392,False,False
202020,2020-05-11,22,RJ,Santo Antônio de Pádua,3304706,city,8,18.78199,0,1,0,0.125,42594,False,False
202020,2020-05-11,30,RJ,São Fidélis,3304805,city,31,80.08267,0,0,0,0.0,38710,False,False
202020,2020-05-11,32,RJ,São Francisco de Itabapoana,3304755,city,13,30.79839,0,1,0,0.0769,42210,False,False
202020,2020-05-11,50,RJ,São Gonçalo,3304904,city,539,49.37086,97,47,0,0.0872,1091737,False,False
202020,2020-05-11,37,RJ,São João da Barra,3305000,city,20,54.91036,0,1,0,0.05,36423,False,False
202020,2020-05-11,43,RJ,São João de Meriti,3305109,city,393,83.1032,68,36,0,0.0916,472906,False,False
202020,2020-05-11,16,RJ,São José de Ubá,3305133,city,7,97.14127,3,0,0,0.0,7206,False,False
202020,2020-05-11,15,RJ,São José do Vale do Rio Preto,3305158,city,6,27.37726,1,0,0,0.0,21916,False,False
202020,2020-05-11,42,RJ,São Pedro da Aldeia,3305208,city,42,39.60433,5,4,0,0.0952,106049,False,False
202020,2020-05-11,18,RJ,São Sebastião do Alto,3305307,city,2,21.30606,0,0,0,0.0,9387,False,False
202020,2020-05-11,35,RJ,Sapucaia,3305406,city,23,126.0343,3,2,0,0.087,18249,False,False
202020,2020-05-11,30,RJ,Saquarema,3305505,city,58,64.02967,5,4,0,0.069,90583,False,False
202020,2020-05-11,44,RJ,Seropédica,3305554,city,23,27.68016,5,2,0,0.087,83092,False,False
202020,2020-05-11,27,RJ,Silva Jardim,3305604,city,15,68.8895,4,3,0,0.2,21774,False,False
202020,2020-05-11,33,RJ,Sumidouro,3305703,city,2,12.76569,1,0,0,0.0,15667,False,False
202020,2020-05-11,37,RJ,Tanguá,3305752,city,27,78.01214,3,6,0,0.2222,34610,False,False
202020,2020-05-11,43,RJ,Teresópolis,3305802,city,99,53.73426,19,8,0,0.0808,184240,False,False
202020,2020-05-11,37,RJ,Trajano de Moraes,3305901,city,0,,0,0,0,0.0,10640,False,False
202020,2020-05-11,39,RJ,Três Rios,3306008,city,30,36.52212,0,1,0,0.0333,82142,False,False
202020,2020-05-11,48,RJ,Valença,3306107,city,24,31.22195,2,1,0,0.0417,76869,False,False
202020,2020-05-11,19,RJ,Vassouras,3306206,city,9,24.26988,1,1,0,0.1111,37083,False,False
202020,2020-05-11,49,RJ,Volta Redonda,3306305,city,406,148.18167,7,16,0,0.0394,273988,False,False
202020,2020-05-11,68,RJ,,33,state,17939,103.29843,877,1770,56,0.0987,17366189,False,False
202020,2020-05-10,42,RJ,Angra dos Reis,3300100,city,120,57.95869,2,7,1,0.0583,207044,False,False
202020,2020-05-10,18,RJ,Aperibé,3300159,city,6,50.41593,3,0,0,0.0,11901,False,False
202020,2020-05-10,38,RJ,Araruama,3300209,city,43,32.01954,-7,2,0,0.0465,134293,False,False
202020,2020-05-10,26,RJ,Areal,3300225,city,6,47.3597,1,0,0,0.0,12669,False,False
202020,2020-05-10,27,RJ,Armação dos Búzios,3300233,city,20,58.00969,0,0,0,0.0,34477,False,False
202020,2020-05-10,40,RJ,Arraial do Cabo,3300258,city,14,45.7621,-1,2,0,0.1429,30593,False,False
202020,2020-05-10,38,RJ,Barra do Piraí,3300308,city,38,37.71188,3,3,0,0.0789,100764,False,False
202020,2020-05-10,67,RJ,Barra Mansa,3300407,city,73,39.49511,3,1,0,0.0137,184833,False,False
202020,2020-05-10,46,RJ,Belford Roxo,3300456,city,282,54.95812,-11,32,1,0.1135,513118,False,False
202020,2020-05-10,34,RJ,Bom Jardim,3300506,city,9,32.5898,0,2,0,0.2222,27616,False,False
202020,2020-05-10,31,RJ,Bom Jesus do Itabapoana,3300605,city,18,48.38319,1,1,0,0.0556,37203,False,False
202020,2020-05-10,34,RJ,Cabo Frio,3300704,city,103,44.70913,-5,5,0,0.0485,230378,False,False
202020,2020-05-10,31,RJ,Cachoeiras de Macacu,3300803,city,22,37.09762,-8,3,0,0.1364,59303,False,False
202020,2020-05-10,48,RJ,Campos dos Goytacazes,3301009,city,158,30.9096,14,4,0,0.0253,511168,False,False
202020,2020-05-10,32,RJ,Cantagalo,3301108,city,2,9.9167,0,0,0,0.0,20168,False,False
202020,2020-05-10,26,RJ,Carapebus,3300936,city,6,36.17509,0,0,0,0.0,16586,False,False
202020,2020-05-10,3,RJ,Cardoso Moreira,3301157,city,1,7.7997,0,0,0,0.0,12821,False,False
202020,2020-05-10,9,RJ,Carmo,3301207,city,4,21.01944,1,0,0,0.0,19030,False,False
202020,2020-05-10,34,RJ,Casimiro de Abreu,3301306,city,30,66.60598,0,2,0,0.0667,45041,False,False
202020,2020-05-10,19,RJ,Conceição de Macabu,3301405,city,4,17.09548,0,0,0,0.0,23398,False,False
202020,2020-05-10,15,RJ,Cordeiro,3301504,city,4,18.148,0,0,0,0.0,22041,False,False
202020,2020-05-10,48,RJ,Duque de Caxias,3301702,city,702,75.92275,-31,105,1,0.1496,924624,False,False
202020,2020-05-10,6,RJ,Engenheiro Paulo de Frontin,3301801,city,3,21.32045,1,0,0,0.0,14071,False,False
202020,2020-05-10,54,RJ,Guapimirim,3301850,city,16,26.06373,-5,4,0,0.25,61388,False,False
202020,2020-05-10,38,RJ,Iguaba Grande,3301876,city,27,93.62971,3,4,0,0.1481,28837,False,False
202020,2020-05-10,51,RJ,Importados/Indefinidos,,city,4,,-8,0,0,0.0,,False,False
202020,2020-05-10,45,RJ,Itaboraí,3301900,city,280,115.44345,-5,23,4,0.0821,242543,False,False
202020,2020-05-10,39,RJ,Itaguaí,3302007,city,67,49.69626,0,11,0,0.1642,134819,False,False
202020,2020-05-10,14,RJ,Italva,3302056,city,3,19.60912,0,0,0,0.0,15299,False,False
202020,2020-05-10,10,RJ,Itaocara,3302106,city,8,34.45009,-1,2,0,0.25,23222,False,False
202020,2020-05-10,36,RJ,Itaperuna,3302205,city,15,14.45087,0,0,0,0.0,103800,False,False
202020,2020-05-10,31,RJ,Itatiaia,3302254,city,9,28.06886,5,0,0,0.0,32064,False,False
202020,2020-05-10,34,RJ,Japeri,3302270,city,47,44.5295,-2,2,0,0.0426,105548,False,False
202020,2020-05-10,41,RJ,Macaé,3302403,city,106,40.53522,0,14,0,0.1321,261501,False,False
202020,2020-05-10,18,RJ,Macuco,3302452,city,1,17.7841,0,0,0,0.0,5623,False,False
202020,2020-05-10,39,RJ,Magé,3302502,city,194,78.72322,-2,12,0,0.0619,246433,False,False
202020,2020-05-10,44,RJ,Mangaratiba,3302601,city,19,42.01681,-1,2,0,0.1053,45220,False,False
202020,2020-05-10,43,RJ,Maricá,3302700,city,110,66.86767,-1,13,0,0.1182,164504,False,False
202020,2020-05-10,26,RJ,Mendes,3302809,city,11,58.98756,3,1,0,0.0909,18648,False,False
202020,2020-05-10,39,RJ,Mesquita,3302858,city,218,123.46448,-5,23,1,0.1055,176569,False,False
202020,2020-05-10,53,RJ,Miguel Pereira,3302908,city,10,39.09151,1,1,0,0.1,25581,False,False
202020,2020-05-10,11,RJ,Miracema,3303005,city,6,22.09619,0,0,0,0.0,27154,False,False
202020,2020-05-10,3,RJ,Natividade,3303104,city,2,13.0625,0,0,0,0.0,15311,False,False
202020,2020-05-10,38,RJ,Nilópolis,3303203,city,138,84.82233,-7,13,0,0.0942,162693,False,False
202020,2020-05-10,60,RJ,Niterói,3303302,city,756,146.70581,127,43,4,0.0569,515317,False,False
202020,2020-05-10,37,RJ,Nova Friburgo,3303401,city,87,45.51209,18,8,0,0.092,191158,False,False
202020,2020-05-10,44,RJ,Nova Iguaçu,3303500,city,591,71.78411,-19,66,3,0.1117,823302,False,False
202020,2020-05-10,31,RJ,Paracambi,3303609,city,41,77.82397,-16,3,0,0.0732,52683,False,False
202020,2020-05-10,37,RJ,Paraíba do Sul,3303708,city,15,33.69424,-2,1,0,0.0667,44518,False,False
202020,2020-05-10,32,RJ,Paraty,3303807,city,52,119.04762,38,2,0,0.0385,43680,False,False
202020,2020-05-10,32,RJ,Paty do Alferes,3303856,city,5,17.94817,0,0,0,0.0,27858,False,False
202020,2020-05-10,51,RJ,Petrópolis,3303906,city,152,49.56339,-6,16,0,0.1053,306678,False,False
202020,2020-05-10,23,RJ,Pinheiral,3303955,city,20,78.85192,2,0,0,0.0,25364,False,False
202020,2020-05-10,29,RJ,Piraí,3304003,city,12,40.61601,3,0,0,0.0,29545,False,False
202020,2020-05-10,38,RJ,Porciúncula,3304102,city,3,15.82278,-1,0,0,0.0,18960,False,False
202020,2020-05-10,34,RJ,Porto Real,3304110,city,4,20.02603,1,0,0,0.0,19974,False,False
202020,2020-05-10,34,RJ,Quatis,3304128,city,4,27.71043,0,0,0,0.0,14435,False,False
202020,2020-05-10,42,RJ,Queimados,3304144,city,104,68.72171,-5,5,0,0.0481,151335,False,False
202020,2020-05-10,26,RJ,Quissamã,3304151,city,7,27.85959,0,0,0,0.0,25126,False,False
202020,2020-05-10,47,RJ,Resende,3304201,city,66,49.8821,29,4,0,0.0606,132312,False,False
202020,2020-05-10,42,RJ,Rio Bonito,3304300,city,35,57.78152,2,4,0,0.1143,60573,False,False
202020,2020-05-10,33,RJ,Rio das Flores,3304508,city,5,53.51027,0,0,0,0.0,9344,False,False
202020,2020-05-10,43,RJ,Rio das Ostras,3304524,city,68,43.81641,1,8,0,0.1176,155193,False,False
202020,2020-05-10,66,RJ,Rio de Janeiro,3304557,city,10520,155.90232,41,1126,34,0.107,6747815,False,False
202020,2020-05-10,15,RJ,Santa Maria Madalena,3304607,city,3,28.86836,0,0,0,0.0,10392,False,False
202020,2020-05-10,21,RJ,Santo Antônio de Pádua,3304706,city,8,18.78199,0,1,0,0.125,42594,False,False
202020,2020-05-10,29,RJ,São Fidélis,3304805,city,31,80.08267,7,0,0,0.0,38710,False,False
202020,2020-05-10,31,RJ,São Francisco de Itabapoana,3304755,city,13,30.79839,0,1,0,0.0769,42210,False,False
202020,2020-05-10,49,RJ,São Gonçalo,3304904,city,442,40.48594,-11,47,11,0.1063,1091737,False,False
202020,2020-05-10,36,RJ,São João da Barra,3305000,city,20,54.91036,0,1,0,0.05,36423,False,False
202020,2020-05-10,42,RJ,São João de Meriti,3305109,city,325,68.72402,-11,36,0,0.1108,472906,False,False
202020,2020-05-10,15,RJ,São José de Ubá,3305133,city,4,55.5093,0,0,0,0.0,7206,False,False
202020,2020-05-10,14,RJ,São José do Vale do Rio Preto,3305158,city,5,22.81438,2,0,0,0.0,21916,False,False
202020,2020-05-10,41,RJ,São Pedro da Aldeia,3305208,city,37,34.88953,1,4,0,0.1081,106049,False,False
202020,2020-05-10,17,RJ,São Sebastião do Alto,3305307,city,2,21.30606,0,0,0,0.0,9387,False,False
202020,2020-05-10,34,RJ,Sapucaia,3305406,city,20,109.59505,1,2,0,0.1,18249,False,False
202020,2020-05-10,29,RJ,Saquarema,3305505,city,53,58.50987,4,4,0,0.0755,90583,False,False
202020,2020-05-10,43,RJ,Seropédica,3305554,city,18,21.66274,-3,2,0,0.1111,83092,False,False
202020,2020-05-10,26,RJ,Silva Jardim,3305604,city,11,50.51897,-2,3,0,0.2727,21774,False,False
202020,2020-05-10,32,RJ,Sumidouro,3305703,city,1,6.38284,-2,0,0,0.0,15667,False,False
202020,2020-05-10,36,RJ,Tanguá,3305752,city,24,69.34412,3,6,0,0.25,34610,False,False
202020,2020-05-10,42,RJ,Teresópolis,3305802,city,80,43.42162,1,8,1,0.1,184240,False,False
202020,2020-05-10,36,RJ,Trajano de Moraes,3305901,city,0,,0,0,0,0.0,10640,False,False
202020,2020-05-10,38,RJ,Três Rios,3306008,city,30,36.52212,-12,1,0,0.0333,82142,False,False
